DNA Collections Form,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Study:,5953STDY,,,,,,,,,,,,,,,,,,,,,,
Supplier:,Sanger Institute,,,,,,,,,,,,,,,,,,,,,,
No. Plates Sent:,20,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
SANGER PLATE ID,WELL,SANGER SAMPLE ID,SUPPLIER SAMPLE NAME,REFERENCE GENOME,COHORT,VOLUME (ul),CONC. (ng/ul),GENDER,DNA SOURCE,GC CONTENT,PUBLIC NAME,TAXON ID,COMMON NAME,SAMPLE DESCRIPTION,STRAIN,SAMPLE TYPE,PHENOTYPE (required for EGA),Developmental stage,Cell Type,Immunoprecipitate,Organism part,SAMPLE ACCESSION NUMBER (optional),DONOR ID (required for cancer samples)
DN600649H,B12,5953STDY8614004,HB54_1_V11_BRA_SC_90,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614004
DN600649H,C12,5953STDY8614005,HB54_1_V11_BRA_SC_91,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614005
DN600649H,D12,5953STDY8614006,HB54_1_V11_BRA_SC_92,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614006
DN600649H,E12,5953STDY8614007,HB54_1_V11_BRA_SC_93,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614007
DN600649H,F12,5953STDY8614008,HB54_1_V11_BRA_SC_94,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614008
DN600649H,G12,5953STDY8614009,HB54_1_V11_BRA_SC_95,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614009
DN600649H,H12,5953STDY8614010,HB54_1_V11_BRA_SC_96,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614010
DN600650A,A1,5953STDY8614011,HB54_2_V11_BRA_SC_1,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614011
DN600650A,B1,5953STDY8614012,HB54_2_V11_BRA_SC_2,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614012
DN600650A,C1,5953STDY8614013,HB54_2_V11_BRA_SC_3,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614013
DN600650A,D1,5953STDY8614014,HB54_2_V11_BRA_SC_4,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614014
DN600650A,E1,5953STDY8614015,HB54_2_V11_BRA_SC_5,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614015
DN600650A,F1,5953STDY8614016,HB54_2_V11_BRA_SC_6,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614016
DN600650A,G1,5953STDY8614017,HB54_2_V11_BRA_SC_7,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614017
DN600650A,H1,5953STDY8614018,HB54_2_V11_BRA_SC_8,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614018
DN600650A,A2,5953STDY8614019,HB54_2_V11_BRA_SC_9,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614019
DN600650A,B2,5953STDY8614020,HB54_2_V11_BRA_SC_10,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614020
DN600650A,C2,5953STDY8614021,HB54_2_V11_BRA_SC_11,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614021
DN600650A,D2,5953STDY8614022,HB54_2_V11_BRA_SC_12,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614022
DN600650A,E2,5953STDY8614023,HB54_2_V11_BRA_SC_13,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614023
DN600650A,F2,5953STDY8614024,HB54_2_V11_BRA_SC_14,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614024
DN600650A,G2,5953STDY8614025,HB54_2_V11_BRA_SC_15,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614025
DN600650A,H2,5953STDY8614026,HB54_2_V11_BRA_SC_16,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614026
DN600650A,A3,5953STDY8614027,HB54_2_V11_BRA_SC_17,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614027
DN600650A,B3,5953STDY8614028,HB54_2_V11_BRA_SC_18,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614028
DN600650A,C3,5953STDY8614029,HB54_2_V11_BRA_SC_19,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614029
DN600650A,D3,5953STDY8614030,HB54_2_V11_BRA_SC_20,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614030
DN600650A,E3,5953STDY8614031,HB54_2_V11_BRA_SC_21,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614031
DN600650A,F3,5953STDY8614032,HB54_2_V11_BRA_SC_22,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614032
DN600650A,G3,5953STDY8614033,HB54_2_V11_BRA_SC_23,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614033
DN600650A,H3,5953STDY8614034,HB54_2_V11_BRA_SC_24,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614034
DN600650A,A4,5953STDY8614035,HB54_2_V11_BRA_SC_25,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614035
DN600650A,B4,5953STDY8614036,HB54_2_V11_BRA_SC_26,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614036
DN600650A,C4,5953STDY8614037,HB54_2_V11_BRA_SC_27,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614037
DN600650A,D4,5953STDY8614038,HB54_2_V11_BRA_SC_28,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614038
DN600650A,E4,5953STDY8614039,HB54_2_V11_BRA_SC_29,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614039
DN600650A,F4,5953STDY8614040,HB54_2_V11_BRA_SC_30,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614040
DN600650A,G4,5953STDY8614041,HB54_2_V11_BRA_SC_31,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614041
DN600650A,H4,5953STDY8614042,HB54_2_V11_BRA_SC_32,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614042
DN600650A,A5,5953STDY8614043,HB54_2_V11_BRA_SC_33,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614043
DN600650A,B5,5953STDY8614044,HB54_2_V11_BRA_SC_34,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614044
DN600650A,C5,5953STDY8614045,HB54_2_V11_BRA_SC_35,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614045
DN600650A,D5,5953STDY8614046,HB54_2_V11_BRA_SC_36,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614046
DN600650A,E5,5953STDY8614047,HB54_2_V11_BRA_SC_37,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614047
DN600650A,F5,5953STDY8614048,HB54_2_V11_BRA_SC_38,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614048
DN600650A,G5,5953STDY8614049,HB54_2_V11_BRA_SC_39,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614049
DN600650A,H5,5953STDY8614050,HB54_2_V11_BRA_SC_40,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614050
DN600650A,A6,5953STDY8614051,HB54_2_V11_BRA_SC_41,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614051
DN600650A,B6,5953STDY8614052,HB54_2_V11_BRA_SC_42,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614052
DN600650A,C6,5953STDY8614053,HB54_2_V11_BRA_SC_43,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614053
DN600650A,D6,5953STDY8614054,HB54_2_V11_BRA_SC_44,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614054
DN600650A,E6,5953STDY8614055,HB54_2_V11_BRA_SC_45,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614055
DN600650A,F6,5953STDY8614056,HB54_2_V11_BRA_SC_46,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614056
DN600650A,G6,5953STDY8614057,HB54_2_V11_BRA_SC_47,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614057
DN600650A,H6,5953STDY8614058,HB54_2_V11_BRA_SC_48,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614058
DN600650A,A7,5953STDY8614059,HB54_2_V11_BRA_SC_49,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614059
DN600650A,B7,5953STDY8614060,HB54_2_V11_BRA_SC_50,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614060
DN600650A,C7,5953STDY8614061,HB54_2_V11_BRA_SC_51,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614061
DN600650A,D7,5953STDY8614062,HB54_2_V11_BRA_SC_52,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614062
DN600650A,E7,5953STDY8614063,HB54_2_V11_BRA_SC_53,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614063
DN600650A,F7,5953STDY8614064,HB54_2_V11_BRA_SC_54,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614064
DN600650A,G7,5953STDY8614065,HB54_2_V11_BRA_SC_55,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614065
DN600650A,H7,5953STDY8614066,HB54_2_V11_BRA_SC_56,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614066
DN600650A,A8,5953STDY8614067,HB54_2_V11_BRA_SC_57,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614067
DN600650A,B8,5953STDY8614068,HB54_2_V11_BRA_SC_58,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614068
DN600650A,C8,5953STDY8614069,HB54_2_V11_BRA_SC_59,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614069
DN600650A,D8,5953STDY8614070,HB54_2_V11_BRA_SC_60,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614070
DN600650A,E8,5953STDY8614071,HB54_2_V11_BRA_SC_61,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614071
DN600650A,F8,5953STDY8614072,HB54_2_V11_BRA_SC_62,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614072
DN600650A,G8,5953STDY8614073,HB54_2_V11_BRA_SC_63,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614073
DN600650A,H8,5953STDY8614074,HB54_2_V11_BRA_SC_64,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614074
DN600650A,A9,5953STDY8614075,HB54_2_V11_BRA_SC_65,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614075
DN600650A,B9,5953STDY8614076,HB54_2_V11_BRA_SC_66,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614076
DN600650A,C9,5953STDY8614077,HB54_2_V11_BRA_SC_67,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614077
DN600650A,D9,5953STDY8614078,HB54_2_V11_BRA_SC_68,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614078
DN600650A,E9,5953STDY8614079,HB54_2_V11_BRA_SC_69,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614079
DN600650A,F9,5953STDY8614080,HB54_2_V11_BRA_SC_70,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614080
DN600650A,G9,5953STDY8614081,HB54_2_V11_BRA_SC_71,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614081
DN600650A,H9,5953STDY8614082,HB54_2_V11_BRA_SC_72,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614082
DN600650A,A10,5953STDY8614083,HB54_2_V11_BRA_SC_73,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614083
DN600650A,B10,5953STDY8614084,HB54_2_V11_BRA_SC_74,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614084
DN600650A,C10,5953STDY8614085,HB54_2_V11_BRA_SC_75,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614085
DN600650A,D10,5953STDY8614086,HB54_2_V11_BRA_SC_76,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614086
DN600650A,E10,5953STDY8614087,HB54_2_V11_BRA_SC_77,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614087
DN600650A,F10,5953STDY8614088,HB54_2_V11_BRA_SC_78,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614088
DN600650A,G10,5953STDY8614089,HB54_2_V11_BRA_SC_79,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614089
DN600650A,H10,5953STDY8614090,HB54_2_V11_BRA_SC_80,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614090
DN600650A,A11,5953STDY8614091,HB54_2_V11_BRA_SC_81,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614091
DN600650A,B11,5953STDY8614092,HB54_2_V11_BRA_SC_82,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614092
DN600650A,C11,5953STDY8614093,HB54_2_V11_BRA_SC_83,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614093
DN600650A,D11,5953STDY8614094,HB54_2_V11_BRA_SC_84,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614094
DN600650A,E11,5953STDY8614095,HB54_2_V11_BRA_SC_85,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614095
DN600650A,F11,5953STDY8614096,HB54_2_V11_BRA_SC_86,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614096
DN600650A,G11,5953STDY8614097,HB54_2_V11_BRA_SC_87,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614097
DN600650A,H11,5953STDY8614098,HB54_2_V11_BRA_SC_88,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614098
DN600650A,A12,5953STDY8614099,HB54_2_V11_BRA_SC_89,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614099
DN600650A,B12,5953STDY8614100,HB54_2_V11_BRA_SC_90,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614100
DN600650A,C12,5953STDY8614101,HB54_2_V11_BRA_SC_91,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614101
DN600650A,D12,5953STDY8614102,HB54_2_V11_BRA_SC_92,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614102
DN600650A,E12,5953STDY8614103,HB54_2_V11_BRA_SC_93,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614103
DN600650A,F12,5953STDY8614104,HB54_2_V11_BRA_SC_94,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614104
DN600650A,G12,5953STDY8614105,HB54_2_V11_BRA_SC_95,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614105
DN600650A,H12,5953STDY8614106,HB54_2_V11_BRA_SC_96,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614106
DN600651B,A1,5953STDY8614107,HB54_4_V11_BRA_SC_1,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614107
DN600651B,B1,5953STDY8614108,HB54_4_V11_BRA_SC_2,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614108
DN600651B,C1,5953STDY8614109,HB54_4_V11_BRA_SC_3,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614109
DN600651B,D1,5953STDY8614110,HB54_4_V11_BRA_SC_4,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614110
DN600651B,E1,5953STDY8614111,HB54_4_V11_BRA_SC_5,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614111
DN600651B,F1,5953STDY8614112,HB54_4_V11_BRA_SC_6,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614112
DN600651B,G1,5953STDY8614113,HB54_4_V11_BRA_SC_7,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614113
DN600651B,H1,5953STDY8614114,HB54_4_V11_BRA_SC_8,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614114
DN600651B,A2,5953STDY8614115,HB54_4_V11_BRA_SC_9,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614115
DN600651B,B2,5953STDY8614116,HB54_4_V11_BRA_SC_10,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614116
DN600651B,C2,5953STDY8614117,HB54_4_V11_BRA_SC_11,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614117
DN600651B,D2,5953STDY8614118,HB54_4_V11_BRA_SC_12,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614118
DN600651B,E2,5953STDY8614119,HB54_4_V11_BRA_SC_13,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614119
DN600651B,F2,5953STDY8614120,HB54_4_V11_BRA_SC_14,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614120
DN600651B,G2,5953STDY8614121,HB54_4_V11_BRA_SC_15,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614121
DN600651B,H2,5953STDY8614122,HB54_4_V11_BRA_SC_16,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614122
DN600651B,A3,5953STDY8614123,HB54_4_V11_BRA_SC_17,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614123
DN600651B,B3,5953STDY8614124,HB54_4_V11_BRA_SC_18,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614124
DN600651B,C3,5953STDY8614125,HB54_4_V11_BRA_SC_19,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614125
DN600651B,D3,5953STDY8614126,HB54_4_V11_BRA_SC_20,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614126
DN600651B,E3,5953STDY8614127,HB54_4_V11_BRA_SC_21,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614127
DN600651B,F3,5953STDY8614128,HB54_4_V11_BRA_SC_22,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614128
DN600651B,G3,5953STDY8614129,HB54_4_V11_BRA_SC_23,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614129
DN600651B,H3,5953STDY8614130,HB54_4_V11_BRA_SC_24,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614130
DN600651B,A4,5953STDY8614131,HB54_4_V11_BRA_SC_25,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614131
DN600651B,B4,5953STDY8614132,HB54_4_V11_BRA_SC_26,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614132
DN600651B,C4,5953STDY8614133,HB54_4_V11_BRA_SC_27,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614133
DN600651B,D4,5953STDY8614134,HB54_4_V11_BRA_SC_28,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614134
DN600651B,E4,5953STDY8614135,HB54_4_V11_BRA_SC_29,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614135
DN600651B,F4,5953STDY8614136,HB54_4_V11_BRA_SC_30,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614136
DN600651B,G4,5953STDY8614137,HB54_4_V11_BRA_SC_31,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614137
DN600651B,H4,5953STDY8614138,HB54_4_V11_BRA_SC_32,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614138
DN600651B,A5,5953STDY8614139,HB54_4_V11_BRA_SC_33,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614139
DN600651B,B5,5953STDY8614140,HB54_4_V11_BRA_SC_34,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614140
DN600651B,C5,5953STDY8614141,HB54_4_V11_BRA_SC_35,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614141
DN600651B,D5,5953STDY8614142,HB54_4_V11_BRA_SC_36,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614142
DN600651B,E5,5953STDY8614143,HB54_4_V11_BRA_SC_37,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614143
DN600651B,F5,5953STDY8614144,HB54_4_V11_BRA_SC_38,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614144
DN600651B,G5,5953STDY8614145,HB54_4_V11_BRA_SC_39,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614145
DN600651B,H5,5953STDY8614146,HB54_4_V11_BRA_SC_40,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614146
DN600651B,A6,5953STDY8614147,HB54_4_V11_BRA_SC_41,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614147
DN600651B,B6,5953STDY8614148,HB54_4_V11_BRA_SC_42,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614148
DN600651B,C6,5953STDY8614149,HB54_4_V11_BRA_SC_43,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614149
DN600651B,D6,5953STDY8614150,HB54_4_V11_BRA_SC_44,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614150
DN600651B,E6,5953STDY8614151,HB54_4_V11_BRA_SC_45,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614151
DN600651B,F6,5953STDY8614152,HB54_4_V11_BRA_SC_46,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614152
DN600651B,G6,5953STDY8614153,HB54_4_V11_BRA_SC_47,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614153
DN600651B,H6,5953STDY8614154,HB54_4_V11_BRA_SC_48,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614154
DN600651B,A7,5953STDY8614155,HB54_4_V11_BRA_SC_49,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614155
DN600651B,B7,5953STDY8614156,HB54_4_V11_BRA_SC_50,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614156
DN600651B,C7,5953STDY8614157,HB54_4_V11_BRA_SC_51,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614157
DN600651B,D7,5953STDY8614158,HB54_4_V11_BRA_SC_52,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614158
DN600651B,E7,5953STDY8614159,HB54_4_V11_BRA_SC_53,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614159
DN600651B,F7,5953STDY8614160,HB54_4_V11_BRA_SC_54,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614160
DN600651B,G7,5953STDY8614161,HB54_4_V11_BRA_SC_55,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614161
DN600651B,H7,5953STDY8614162,HB54_4_V11_BRA_SC_56,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614162
DN600651B,A8,5953STDY8614163,HB54_4_V11_BRA_SC_57,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614163
DN600651B,B8,5953STDY8614164,HB54_4_V11_BRA_SC_58,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614164
DN600651B,C8,5953STDY8614165,HB54_4_V11_BRA_SC_59,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614165
DN600651B,D8,5953STDY8614166,HB54_4_V11_BRA_SC_60,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614166
DN600651B,E8,5953STDY8614167,HB54_4_V11_BRA_SC_61,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614167
DN600651B,F8,5953STDY8614168,HB54_4_V11_BRA_SC_62,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614168
DN600651B,G8,5953STDY8614169,HB54_4_V11_BRA_SC_63,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614169
DN600651B,H8,5953STDY8614170,HB54_4_V11_BRA_SC_64,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614170
DN600651B,A9,5953STDY8614171,HB54_4_V11_BRA_SC_65,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614171
DN600651B,B9,5953STDY8614172,HB54_4_V11_BRA_SC_66,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614172
DN600651B,C9,5953STDY8614173,HB54_4_V11_BRA_SC_67,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614173
DN600651B,D9,5953STDY8614174,HB54_4_V11_BRA_SC_68,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614174
DN600651B,E9,5953STDY8614175,HB54_4_V11_BRA_SC_69,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614175
DN600651B,F9,5953STDY8614176,HB54_4_V11_BRA_SC_70,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614176
