DNA Collections Form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Study:,5953STDY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supplier:,Sanger Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No. Plates Sent:,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANGER PLATE ID,WELL,SANGER SAMPLE ID,SUPPLIER SAMPLE NAME,REFERENCE GENOME,COHORT,VOLUME (ul),CONC. (ng/ul),GENDER,COUNTRY OF ORIGIN,GEOGRAPHICAL REGION,ETHNICITY,DNA SOURCE,DATE OF SAMPLE COLLECTION (MM/YY or YYYY only),DATE OF DNA EXTRACTION (MM/YY or YYYY only),DNA EXTRACTION METHOD,SAMPLE PURIFIED?,PURIFICATION METHOD,CONCENTRATION DETERMINED BY,DNA STORAGE CONDITIONS,MOTHER (optional),FATHER (optional),SIBLING (optional),GC CONTENT,PUBLIC NAME,TAXON ID,COMMON NAME,SAMPLE DESCRIPTION,STRAIN,SAMPLE TYPE,SAMPLE ACCESSION NUMBER (optional),DONOR ID (required for cancer samples),PHENOTYPE (required for EGA)
DN591864J,A18,5953STDY8285859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285859,unknown
DN591864J,B18,5953STDY8285860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285860,unknown
DN591864J,C18,5953STDY8285861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285861,unknown
DN591864J,D18,5953STDY8285862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285862,unknown
DN591864J,E18,5953STDY8285863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285863,unknown
DN591864J,F18,5953STDY8285864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285864,unknown
DN591864J,G18,5953STDY8285865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285865,unknown
DN591864J,H18,5953STDY8285866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285866,unknown
DN591864J,I18,5953STDY8285867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285867,unknown
DN591864J,J18,5953STDY8285868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285868,unknown
DN591864J,K18,5953STDY8285869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285869,unknown
DN591864J,L18,5953STDY8285870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285870,unknown
DN591864J,M18,5953STDY8285871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285871,unknown
DN591864J,N18,5953STDY8285872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285872,unknown
DN591864J,O18,5953STDY8285873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285873,unknown
DN591864J,P18,5953STDY8285874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285874,unknown
DN591864J,A19,5953STDY8285875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285875,unknown
DN591864J,B19,5953STDY8285876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285876,unknown
DN591864J,C19,5953STDY8285877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285877,unknown
DN591864J,D19,5953STDY8285878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285878,unknown
DN591864J,E19,5953STDY8285879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285879,unknown
DN591864J,F19,5953STDY8285880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285880,unknown
DN591864J,G19,5953STDY8285881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285881,unknown
DN591864J,H19,5953STDY8285882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285882,unknown
DN591864J,I19,5953STDY8285883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285883,unknown
DN591864J,J19,5953STDY8285884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285884,unknown
DN591864J,K19,5953STDY8285885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285885,unknown
DN591864J,L19,5953STDY8285886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285886,unknown
DN591864J,M19,5953STDY8285887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285887,unknown
DN591864J,N19,5953STDY8285888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285888,unknown
DN591864J,O19,5953STDY8285889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285889,unknown
DN591864J,P19,5953STDY8285890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285890,unknown
DN591864J,A20,5953STDY8285891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285891,unknown
DN591864J,B20,5953STDY8285892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285892,unknown
DN591864J,C20,5953STDY8285893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285893,unknown
DN591864J,D20,5953STDY8285894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285894,unknown
DN591864J,E20,5953STDY8285895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285895,unknown
DN591864J,F20,5953STDY8285896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285896,unknown
DN591864J,G20,5953STDY8285897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285897,unknown
DN591864J,H20,5953STDY8285898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285898,unknown
DN591864J,I20,5953STDY8285899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285899,unknown
DN591864J,J20,5953STDY8285900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285900,unknown
DN591864J,K20,5953STDY8285901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285901,unknown
DN591864J,L20,5953STDY8285902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285902,unknown
DN591864J,M20,5953STDY8285903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285903,unknown
DN591864J,N20,5953STDY8285904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285904,unknown
DN591864J,O20,5953STDY8285905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285905,unknown
DN591864J,P20,5953STDY8285906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285906,unknown
DN591864J,A21,5953STDY8285907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285907,unknown
DN591864J,B21,5953STDY8285908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285908,unknown
DN591864J,C21,5953STDY8285909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285909,unknown
DN591864J,D21,5953STDY8285910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285910,unknown
DN591864J,E21,5953STDY8285911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285911,unknown
DN591864J,F21,5953STDY8285912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285912,unknown
DN591864J,G21,5953STDY8285913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285913,unknown
DN591864J,H21,5953STDY8285914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285914,unknown
DN591864J,I21,5953STDY8285915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285915,unknown
DN591864J,J21,5953STDY8285916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285916,unknown
DN591864J,K21,5953STDY8285917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285917,unknown
DN591864J,L21,5953STDY8285918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285918,unknown
DN591864J,M21,5953STDY8285919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285919,unknown
DN591864J,N21,5953STDY8285920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285920,unknown
DN591864J,O21,5953STDY8285921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285921,unknown
DN591864J,P21,5953STDY8285922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285922,unknown
DN591864J,A22,5953STDY8285923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285923,unknown
DN591864J,B22,5953STDY8285924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285924,unknown
DN591864J,C22,5953STDY8285925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285925,unknown
DN591864J,D22,5953STDY8285926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285926,unknown
DN591864J,E22,5953STDY8285927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285927,unknown
DN591864J,F22,5953STDY8285928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285928,unknown
DN591864J,G22,5953STDY8285929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285929,unknown
DN591864J,H22,5953STDY8285930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285930,unknown
DN591864J,I22,5953STDY8285931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285931,unknown
DN591864J,J22,5953STDY8285932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285932,unknown
DN591864J,K22,5953STDY8285933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285933,unknown
DN591864J,L22,5953STDY8285934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285934,unknown
DN591864J,M22,5953STDY8285935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285935,unknown
DN591864J,N22,5953STDY8285936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285936,unknown
DN591864J,O22,5953STDY8285937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285937,unknown
DN591864J,P22,5953STDY8285938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285938,unknown
DN591864J,A23,5953STDY8285939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285939,unknown
DN591864J,B23,5953STDY8285940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285940,unknown
DN591864J,C23,5953STDY8285941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285941,unknown
DN591864J,D23,5953STDY8285942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285942,unknown
DN591864J,E23,5953STDY8285943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285943,unknown
DN591864J,F23,5953STDY8285944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285944,unknown
DN591864J,G23,5953STDY8285945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285945,unknown
DN591864J,H23,5953STDY8285946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285946,unknown
DN591864J,I23,5953STDY8285947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285947,unknown
DN591864J,J23,5953STDY8285948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285948,unknown
DN591864J,K23,5953STDY8285949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285949,unknown
DN591864J,L23,5953STDY8285950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285950,unknown
DN591864J,M23,5953STDY8285951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285951,unknown
DN591864J,N23,5953STDY8285952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285952,unknown
DN591864J,O23,5953STDY8285953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285953,unknown
DN591864J,P23,5953STDY8285954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285954,unknown
DN591864J,A24,5953STDY8285955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285955,unknown
DN591864J,B24,5953STDY8285956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285956,unknown
DN591864J,C24,5953STDY8285957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285957,unknown
DN591864J,D24,5953STDY8285958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285958,unknown
DN591864J,E24,5953STDY8285959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285959,unknown
DN591864J,F24,5953STDY8285960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285960,unknown
DN591864J,G24,5953STDY8285961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285961,unknown
DN591864J,H24,5953STDY8285962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285962,unknown
DN591864J,I24,5953STDY8285963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285963,unknown
DN591864J,J24,5953STDY8285964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285964,unknown
DN591864J,K24,5953STDY8285965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285965,unknown
DN591864J,L24,5953STDY8285966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285966,unknown
DN591864J,M24,5953STDY8285967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285967,unknown
DN591864J,N24,5953STDY8285968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285968,unknown
DN591864J,O24,5953STDY8285969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285969,unknown
DN591864J,P24,5953STDY8285970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285970,unknown
DN591865K,A1,5953STDY8285971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285971,unknown
DN591865K,B1,5953STDY8285972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285972,unknown
DN591865K,C1,5953STDY8285973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285973,unknown
DN591865K,D1,5953STDY8285974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285974,unknown
DN591865K,E1,5953STDY8285975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285975,unknown
DN591865K,F1,5953STDY8285976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285976,unknown
DN591865K,G1,5953STDY8285977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285977,unknown
DN591865K,H1,5953STDY8285978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285978,unknown
DN591865K,I1,5953STDY8285979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285979,unknown
DN591865K,J1,5953STDY8285980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285980,unknown
DN591865K,K1,5953STDY8285981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285981,unknown
DN591865K,L1,5953STDY8285982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285982,unknown
DN591865K,M1,5953STDY8285983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285983,unknown
DN591865K,N1,5953STDY8285984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285984,unknown
DN591865K,O1,5953STDY8285985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285985,unknown
DN591865K,P1,5953STDY8285986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285986,unknown
DN591865K,A2,5953STDY8285987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285987,unknown
DN591865K,B2,5953STDY8285988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285988,unknown
DN591865K,C2,5953STDY8285989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285989,unknown
DN591865K,D2,5953STDY8285990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285990,unknown
DN591865K,E2,5953STDY8285991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285991,unknown
DN591865K,F2,5953STDY8285992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285992,unknown
DN591865K,G2,5953STDY8285993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285993,unknown
DN591865K,H2,5953STDY8285994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285994,unknown
DN591865K,I2,5953STDY8285995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285995,unknown
DN591865K,J2,5953STDY8285996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285996,unknown
DN591865K,K2,5953STDY8285997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285997,unknown
DN591865K,L2,5953STDY8285998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285998,unknown
DN591865K,M2,5953STDY8285999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8285999,unknown
DN591865K,N2,5953STDY8286000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286000,unknown
DN591865K,O2,5953STDY8286001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286001,unknown
DN591865K,P2,5953STDY8286002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286002,unknown
DN591865K,A3,5953STDY8286003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286003,unknown
DN591865K,B3,5953STDY8286004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286004,unknown
DN591865K,C3,5953STDY8286005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286005,unknown
DN591865K,D3,5953STDY8286006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286006,unknown
DN591865K,E3,5953STDY8286007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286007,unknown
DN591865K,F3,5953STDY8286008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286008,unknown
DN591865K,G3,5953STDY8286009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286009,unknown
DN591865K,H3,5953STDY8286010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286010,unknown
DN591865K,I3,5953STDY8286011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286011,unknown
DN591865K,J3,5953STDY8286012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286012,unknown
DN591865K,K3,5953STDY8286013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286013,unknown
DN591865K,L3,5953STDY8286014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286014,unknown
DN591865K,M3,5953STDY8286015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286015,unknown
DN591865K,N3,5953STDY8286016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286016,unknown
DN591865K,O3,5953STDY8286017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286017,unknown
DN591865K,P3,5953STDY8286018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286018,unknown
DN591865K,A4,5953STDY8286019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286019,unknown
DN591865K,B4,5953STDY8286020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286020,unknown
DN591865K,C4,5953STDY8286021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286021,unknown
DN591865K,D4,5953STDY8286022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286022,unknown
DN591865K,E4,5953STDY8286023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286023,unknown
DN591865K,F4,5953STDY8286024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286024,unknown
DN591865K,G4,5953STDY8286025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286025,unknown
DN591865K,H4,5953STDY8286026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286026,unknown
DN591865K,I4,5953STDY8286027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286027,unknown
DN591865K,J4,5953STDY8286028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286028,unknown
DN591865K,K4,5953STDY8286029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286029,unknown
DN591865K,L4,5953STDY8286030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286030,unknown
DN591865K,M4,5953STDY8286031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286031,unknown
DN591865K,N4,5953STDY8286032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286032,unknown
DN591865K,O4,5953STDY8286033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286033,unknown
DN591865K,P4,5953STDY8286034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286034,unknown
DN591865K,A5,5953STDY8286035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286035,unknown
DN591865K,B5,5953STDY8286036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286036,unknown
DN591865K,C5,5953STDY8286037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286037,unknown
DN591865K,D5,5953STDY8286038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286038,unknown
DN591865K,E5,5953STDY8286039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286039,unknown
DN591865K,F5,5953STDY8286040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286040,unknown
DN591865K,G5,5953STDY8286041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286041,unknown
DN591865K,H5,5953STDY8286042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286042,unknown
DN591865K,I5,5953STDY8286043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286043,unknown
DN591865K,J5,5953STDY8286044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286044,unknown
DN591865K,K5,5953STDY8286045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286045,unknown
DN591865K,L5,5953STDY8286046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286046,unknown
DN591865K,M5,5953STDY8286047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286047,unknown
DN591865K,N5,5953STDY8286048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286048,unknown
DN591865K,O5,5953STDY8286049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286049,unknown
DN591865K,P5,5953STDY8286050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286050,unknown
DN591865K,A6,5953STDY8286051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286051,unknown
DN591865K,B6,5953STDY8286052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286052,unknown
DN591865K,C6,5953STDY8286053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286053,unknown
DN591865K,D6,5953STDY8286054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286054,unknown
DN591865K,E6,5953STDY8286055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286055,unknown
DN591865K,F6,5953STDY8286056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286056,unknown
DN591865K,G6,5953STDY8286057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286057,unknown
DN591865K,H6,5953STDY8286058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286058,unknown
DN591865K,I6,5953STDY8286059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286059,unknown
DN591865K,J6,5953STDY8286060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286060,unknown
DN591865K,K6,5953STDY8286061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286061,unknown
DN591865K,L6,5953STDY8286062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286062,unknown
DN591865K,M6,5953STDY8286063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286063,unknown
DN591865K,N6,5953STDY8286064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286064,unknown
DN591865K,O6,5953STDY8286065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286065,unknown
DN591865K,P6,5953STDY8286066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286066,unknown
DN591865K,A7,5953STDY8286067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286067,unknown
DN591865K,B7,5953STDY8286068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286068,unknown
DN591865K,C7,5953STDY8286069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286069,unknown
DN591865K,D7,5953STDY8286070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286070,unknown
DN591865K,E7,5953STDY8286071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286071,unknown
DN591865K,F7,5953STDY8286072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286072,unknown
DN591865K,G7,5953STDY8286073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286073,unknown
DN591865K,H7,5953STDY8286074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286074,unknown
DN591865K,I7,5953STDY8286075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286075,unknown
DN591865K,J7,5953STDY8286076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286076,unknown
DN591865K,K7,5953STDY8286077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286077,unknown
DN591865K,L7,5953STDY8286078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286078,unknown
DN591865K,M7,5953STDY8286079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286079,unknown
DN591865K,N7,5953STDY8286080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286080,unknown
DN591865K,O7,5953STDY8286081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286081,unknown
DN591865K,P7,5953STDY8286082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286082,unknown
DN591865K,A8,5953STDY8286083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5953STDY8286083,unknown
